"02","99580","AK",
"02","99581","AK",
"02","99583","AK",
"02","99585","AK",
"02","99586","AK",
"02","99588","AK",
"02","99589","AK",
"02","99590","AK",
"02","99591","AK",
"02","99602","AK",
"02","99603","AK",
"02","99604","AK",
"02","99606","AK",
"02","99607","AK",
"02","99610","AK",
"02","99611","AK",
"02","99612","AK",
"02","99613","AK",
"02","99614","AK",
"02","99615","AK",
"02","99620","AK",
"02","99621","AK",
"02","99622","AK",
"02","99625","AK",
"02","99626","AK",
"02","99627","AK",
"02","99628","AK",
"02","99630","AK",
"02","99631","AK",
"02","99632","AK",
"02","99633","AK",
"02","99634","AK",
"02","99636","AK",
"02","99638","AK",
"02","99639","AK",
"02","99640","AK",
"02","99645","AK",
"02","99647","AK",
"02","99648","AK",
"02","99649","AK",
"02","99650","AK",
"02","99651","AK",
"02","99653","AK",
"02","99654","AK",
"02","99655","AK",
"02","99656","AK",
"02","99657","AK",
"02","99658","AK",
"02","99659","AK",
"02","99660","AK",
"02","99661","AK",
"02","99662","AK",
"02","99664","AK",
"02","99665","AK",
"02","99668","AK",
"02","99669","AK",
"02","99670","AK",
"02","99671","AK",
"02","99672","AK",
"02","99676","AK",
"02","99679","AK",
"02","99681","AK",
"02","99682","AK",
"02","99683","AK",
"02","99684","AK",
"02","99685","AK",
"02","99686","AK",
"02","99687","AK",
"02","99688","AK",
"02","99689","AK",
"02","99691","AK",
"02","99692","AK",
"02","99701","AK",
"02","99702","AK",
"02","99703","AK",
"02","99704","AK",
"02","99705","AK",
"02","99709","AK",
"02","99712","AK",
"02","99714","AK",
"02","99720","AK",
"02","99721","AK",
"02","99722","AK",
"02","99723","AK",
"02","99724","AK",
"02","99726","AK",
"02","99727","AK",
"02","99729","AK",
"02","99730","AK",
"02","99733","AK",
"02","99734","AK",
"02","99736","AK",
"02","99737","AK",
"02","99739","AK",
"02","99740","AK",
"02","99741","AK",
"02","99742","AK",
"02","99743","AK",
"02","99744","AK",
"02","99745","AK",
"02","99746","AK",
"02","99747","AK",
"02","99748","AK",
"02","99749","AK",
"02","99750","AK",
"02","99751","AK",
"02","99752","AK",
"02","99753","AK",
"02","99755","AK",
"02","99756","AK",
"02","99757","AK",
"02","99758","AK",
"02","99759","AK",
"02","99760","AK",
"02","99761","AK",
"02","99762","AK",
"02","99763","AK",
"02","99765","AK",
"02","99766","AK",
"02","99767","AK",
"02","99768","AK",
"02","99769","AK",
"02","99770","AK",
"02","99771","AK",
"02","99772","AK",
"02","99773","AK",
"02","99774","AK",
"02","99777","AK",
"02","99778","AK",
"02","99780","AK",
"02","99781","AK",
"02","99782","AK",
"02","99783","AK",
"02","99784","AK",
"02","99785","AK",
"02","99786","AK",
"02","99788","AK",
"02","99789","AK",
"02","99801","AK",
"02","99820","AK",
"02","99824","AK",
"02","99826","AK",
"02","99827","AK",
"02","99829","AK",
"02","99833","AK",
"02","99835","AK",
"02","99840","AK",
"02","99901","AK",
"02","99919","AK",
"02","99921","AK",
"02","99922","AK",
"02","99923","AK",
"02","99925","AK",
"02","99926","AK",
"02","99927","AK",
"02","99929","AK",
"02","99950","AK",
"04","85003","AZ",
"04","85004","AZ",
"04","85006","AZ",
"04","85007","AZ",
"04","85008","AZ",
"04","85009","AZ",
"04","85012","AZ",
"04","85013","AZ",
"04","85014","AZ",
"04","85015","AZ",
"04","85016","AZ",
"04","85017","AZ",
"04","85018","AZ",
"04","85019","AZ",
"04","85020","AZ",
"04","85021","AZ",
"04","85022","AZ",
"04","85023","AZ",
"04","85024","AZ",
"04","85027","AZ",
"04","85028","AZ",
"04","85029","AZ",
"04","85031","AZ",
"04","85032","AZ",
"04","85033","AZ",
"04","85034","AZ",
"04","85035","AZ",
"04","85037","AZ",
"04","85039","AZ",
"04","85040","AZ",
"04","85041","AZ",
"04","85043","AZ",
"04","85044","AZ",
"04","85051","AZ",
"04","85201","AZ",
"04","85202","AZ",
"04","85203","AZ",
"04","85204","AZ",
"04","85205","AZ",
"04","85206","AZ",
"04","85207","AZ",
"04","85208","AZ",
"04","85210","AZ",
"04","85213","AZ",
"04","85219","AZ",
"04","85220","AZ",
"04","85222","AZ",
"04","85224","AZ",
"04","85225","AZ",
"04","85226","AZ",
"04","85228","AZ",
"04","85231","AZ",
"04","85232","AZ",
"04","85234","AZ",
"04","85236","AZ",
"04","85237","AZ",
"04","85239","AZ",
"04","85240","AZ",
"04","85242","AZ",
"04","85247","AZ",
"04","85248","AZ",
"04","85249","AZ",
"04","85250","AZ",
"04","85251","AZ",
"04","85253","AZ",
"04","85254","AZ",
"04","85255","AZ",
"04","85256","AZ",
"04","85257","AZ",
"04","85258","AZ",
"04","85259","AZ",
"04","85260","AZ",
"04","85262","AZ",
"04","85264","AZ",
"04","85268","AZ",
"04","85272","AZ",
"04","85273","AZ",
"04","85281","AZ",
"04","85282","AZ",
"04","85283","AZ",
"04","85284","AZ",
"04","85292","AZ",
"04","85301","AZ",
"04","85302","AZ",
"04","85303","AZ",
"04","85304","AZ",
"04","85305","AZ",
"04","85306","AZ",
"04","85307","AZ",
"04","85308","AZ",
"04","85309","AZ",
"04","85310","AZ",
"04","85321","AZ",
"04","85322","AZ",
"04","85323","AZ",
"04","85324","AZ",
"04","85326","AZ",
"04","85328","AZ",
"04","85331","AZ",
"04","85332","AZ",
"04","85333","AZ",
"04","85335","AZ",
"04","85337","AZ",
"04","85338","AZ",
"04","85339","AZ",
"04","85340","AZ",
"04","85342","AZ",
"04","85343","AZ",
"04","85344","AZ",
"04","85345","AZ",
"04","85347","AZ",
"04","85348","AZ",
"04","85350","AZ",
"04","85351","AZ",
"04","85353","AZ",
"04","85354","AZ",
"04","85355","AZ",
"04","85356","AZ",
"04","85361","AZ",
"04","85362","AZ",
"04","85363","AZ",
"04","85364","AZ",
"04","85365","AZ",
"04","85373","AZ",
"04","85374","AZ",
"04","85375","AZ",
"04","85381","AZ",
"04","85382","AZ",
"04","85390","AZ",
"04","85501","AZ",
"04","85530","AZ",
"04","85533","AZ",
"04","85534","AZ",
"04","85535","AZ",
"04","85539","AZ",
"04","85540","AZ",
"04","85541","AZ",
"04","85542","AZ",
"04","85543","AZ",
"04","85544","AZ",
"04","85545","AZ",
"04","85546","AZ",
"04","85550","AZ",
"04","85552","AZ",
"04","85602","AZ",
"04","85603","AZ",
"04","85606","AZ",
"04","85607","AZ",
"04","85610","AZ",
"04","85611","AZ",
